group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pow_alt_012opt,8,19,,,224653.0,events,10648
pow_alt_012opt,8,19,,,448261.0,events,21296
pow_alt_012opt,8,19,,,671869.0,events,31944
pow_alt_012opt,8,19,,,895477.0,events,42592
pow_alt_012opt,8,19,,,1119085.0,events,53240
pow_alt_012opt,8,19,,,1342693.0,events,63888
pow_alt_012opt,8,19,,,1566301.0,events,74536
pow_alt_012opt,8,19,,,1789909.0,events,85184
pow_alt_012opt,8,19,,,2013517.0,events,95832
pow_alt_012opt,8,19,,,2237125.0,events,106480
pow_alt_012opt,8,19,,,2460733.0,events,117128
pow_alt_012opt,8,19,,,2684341.0,events,127776
pow_alt_012opt,8,19,,,2907949.0,events,138424
pow_alt_012opt,8,19,,,3131557.0,events,149072
pow_alt_012opt,8,19,,,3355165.0,events,159720
pow_alt_012opt,8,19,,,3585720.0,events,170368
pow_alt_012opt,8,19,,,3802381.0,events,181016
pow_alt_012opt,8,19,,,4025989.0,events,191664
pow_alt_012opt,8,19,,,4249597.0,events,202312
pow_alt_012opt,8,19,,,4473205.0,events,212960
pow_alt_012opt,8,19,,,4696813.0,events,223608
pow_alt_012opt,8,19,,,4920421.0,events,234256
pow_alt_012opt,8,19,,,5144029.0,events,244904
pow_alt_012opt,8,19,,,5367637.0,events,255552
pow_alt_012opt,8,19,,,5591245.0,events,266200
pow_alt_012opt,8,19,,,5818983.0,events,276848
pow_alt_012opt,8,19,,,6038461.0,events,287496
pow_alt_012opt,8,19,,,6262069.0,events,298144
pow_alt_012opt,8,19,,,6485677.0,events,308792
pow_alt_012opt,8,19,,,6709285.0,events,319440
pow_alt_012opt,8,19,,,6932893.0,events,330088
pow_alt_012opt,8,19,,,7156501.0,events,340736
pow_alt_012opt,8,19,,,7380109.0,events,351384
pow_alt_012opt,8,19,,,7607839.0,events,362032
pow_alt_012opt,8,19,,,7827325.0,events,372680
pow_alt_012opt,8,19,,,8050933.0,events,383328
pow_alt_012opt,8,19,,,8274541.0,events,393976
pow_alt_012opt,8,19,,,8498149.0,events,404624
pow_alt_012opt,8,19,,,8726034.0,events,415272
pow_alt_012opt,8,19,,,8945365.0,events,425920
pow_alt_012opt,8,19,,,9168973.0,events,436568
pow_alt_012opt,8,19,,,9392581.0,events,447216
pow_alt_012opt,8,19,,,9616189.0,events,457864
pow_alt_012opt,8,19,,,9839797.0,events,468512
pow_alt_012opt,8,19,,,10067535.0,events,479160
pow_alt_012opt,8,19,,,10287013.0,events,489808
pow_alt_012opt,8,19,,,10510621.0,events,500456
pow_alt_012opt,8,19,,,10734229.0,events,511104
pow_alt_012opt,8,19,,,10961966.0,events,521752
pow_alt_012opt,8,19,,,11181445.0,events,532400
pow_alt_012opt,8,19,,,11405053.0,events,543048
pow_alt_012opt,8,19,,,11628661.0,events,553696
pow_alt_012opt,8,19,,,11856547.0,events,564344
pow_alt_012opt,8,19,,,12075877.0,events,574992
pow_alt_012opt,8,19,,,12299485.0,events,585640
pow_alt_012opt,8,19,,,12523093.0,events,596288
pow_alt_012opt,8,19,,,12750991.0,events,606936
pow_alt_012opt,8,19,,,12970309.0,events,617584
pow_alt_012opt,8,19,,,13193917.0,events,628232
pow_alt_012opt,8,19,,,13417525.0,events,638880
pow_alt_012opt,8,19,,,13645285.0,events,649528
pow_alt_012opt,8,19,,,13864741.0,events,660176
pow_alt_012opt,8,19,,,14088349.0,events,670824
pow_alt_012opt,8,19,,,14316234.0,events,681472
pow_alt_012opt,8,19,,,14535565.0,events,692120
pow_alt_012opt,8,19,,,14759173.0,events,702768
pow_alt_012opt,8,19,,,14982781.0,events,713416
pow_alt_012opt,8,19,,,15210519.0,events,724064
pow_alt_012opt,8,19,,,15429997.0,events,734712
pow_alt_012opt,8,19,,,15653605.0,events,745360
pow_alt_012opt,8,19,,,15881342.0,events,756008
pow_alt_012opt,8,19,,,16100821.0,events,766656
pow_alt_012opt,8,19,,,16324429.0,events,777304
pow_alt_012opt,8,19,,,16552315.0,events,787952
pow_alt_012opt,8,19,,,16771645.0,events,798600
pow_alt_012opt,8,19,,,16999382.0,events,809248
pow_alt_012opt,8,19,,,17218861.0,events,819896
pow_alt_012opt,8,19,,,17442469.0,events,830544
pow_alt_012opt,8,19,,,17670207.0,events,841192
pow_alt_012opt,8,19,,,17889685.0,events,851840
pow_alt_012opt,8,19,,,18113293.0,events,862488
pow_alt_012opt,8,19,,,18341178.0,events,873136
pow_alt_012opt,8,19,,,18560509.0,events,883784
pow_alt_012opt,8,19,,,18784117.0,events,894432
pow_alt_012opt,8,19,,,19012038.0,events,905080
pow_alt_012opt,8,19,,,19231333.0,events,915728
pow_alt_012opt,8,19,,,19459070.0,events,926376
pow_alt_012opt,8,19,,,19678549.0,events,937024
pow_alt_012opt,8,19,,,19906435.0,events,947672
pow_alt_012opt,8,19,,,20125765.0,events,958320
pow_alt_012opt,8,19,,,20349373.0,events,968968
pow_alt_012opt,8,19,,,20577110.0,events,979616
pow_alt_012opt,8,19,,,20796589.0,events,990264
pow_alt_012opt,8,19,,,21024327.0,events,1000912
pow_alt_012opt,8,19,,,21243805.0,events,1011560
pow_alt_012opt,8,19,,,21471690.0,events,1022208
pow_alt_012opt,8,19,,,21691021.0,events,1032856
pow_alt_012opt,8,19,,,21914629.0,events,1043504
pow_alt_012opt,8,19,,,22142367.0,events,1054152
pow_alt_012opt,8,19,,,22361845.0,events,1064800
